comuna_nom;region;election;mujer;party;votop;comuna_dom;year;n
"Máfil";10;2012;0;"PPD";.56;"MAFIL";2012;1
"Maipú";13;2004;0;"PDC";.54;"MAIPU";2008;1
"Maipú";13;2004;0;"PDC";.54;"MAIPU";2007;2
"Maipú";13;2004;0;"PDC";.54;"MAIPU";2006;3
"Maipú";13;2004;0;"PDC";.54;"MAIPU";2005;4
"Maipú";13;2008;0;"DC";.67;"MAIPU";2009;1
"Maipú";13;2008;0;"DC";.67;"MAIPU";2010;2
"Maipú";13;2008;0;"DC";.67;"MAIPU";2011;3
"Maipú";13;2012;0;"DC";.53;"MAIPU";2012;1
"Malloa";6;2004;1;"UDI";.5;"MALLOA";2008;1
"Malloa";6;2004;1;"UDI";.5;"MALLOA";2006;2
"Malloa";6;2004;1;"UDI";.5;"MALLOA";2005;3
"Malloa";6;2004;1;"UDI";.5;"MALLOA";2007;4
"Malloa";6;2008;0;"PPD";.44;"MALLOA";2009;1
"Malloa";6;2008;0;"PPD";.44;"MALLOA";2010;2
"Malloa";6;2008;0;"PPD";.44;"MALLOA";2011;3
"Malloa";6;2012;0;"PPD";.4;"MALLOA";2012;1
"Marchihue";6;2004;0;"UDI";.39;"MARCHIHUE";2005;1
"Marchihue";6;2004;0;"UDI";.39;"MARCHIHUE";2007;2
"Marchihue";6;2004;0;"UDI";.39;"MARCHIHUE";2006;3
"Marchihue";6;2004;0;"UDI";.39;"MARCHIHUE";2008;4
"Marchihue";6;2008;0;"UDI";.63;"MARCHIHUE";2009;1
"Marchihue";6;2008;0;"UDI";.63;"MARCHIHUE";2010;2
"Marchihue";6;2008;0;"UDI";.63;"MARCHIHUE";2011;3
"Marchihue";6;2012;0;"UDI";.69;"MARCHIHUE";2012;1
"María Elena";2;2004;0;"UDI";.4;"MARIA ELENA";2005;1
"María Elena";2;2004;0;"UDI";.4;"MARIA ELENA";2008;2
"María Elena";2;2004;0;"UDI";.4;"MARIA ELENA";2006;3
"María Elena";2;2004;0;"UDI";.4;"MARIA ELENA";2007;4
"María Elena";2;2008;0;"PS";.71;"MARIA ELENA";2009;1
"María Elena";2;2008;0;"PS";.71;"MARIA ELENA";2010;2
"María Elena";2;2008;0;"PS";.71;"MARIA ELENA";2011;3
"María Elena";2;2012;0;"PS";.5;"MARIA ELENA";2012;1
"María Pinto";13;2004;1;"UDI";.52;"MARIA PINTO";2006;1
"María Pinto";13;2004;1;"UDI";.52;"MARIA PINTO";2008;2
"María Pinto";13;2004;1;"UDI";.52;"MARIA PINTO";2007;3
"María Pinto";13;2004;1;"UDI";.52;"MARIA PINTO";2005;4
"María Pinto";13;2008;0;"IND";.46;"MARIA PINTO";2009;1
"María Pinto";13;2008;0;"IND";.46;"MARIA PINTO";2010;2
"María Pinto";13;2008;0;"IND";.46;"MARIA PINTO";2011;3
"María Pinto";13;2012;0;"UDI";.54;"MARIA PINTO";2012;1
"Mariquina";10;2004;0;"PDC";.65;"MARIQUINA";2007;1
"Mariquina";10;2004;0;"PDC";.65;"MARIQUINA";2005;2
"Mariquina";10;2004;0;"PDC";.65;"MARIQUINA";2006;3
"Mariquina";10;2004;0;"PDC";.65;"MARIQUINA";2008;4
"Mariquina";10;2008;0;"RN";.51;"MARIQUINA";2009;1
"Mariquina";10;2008;0;"RN";.51;"MARIQUINA";2010;2
"Mariquina";10;2008;0;"RN";.51;"MARIQUINA";2011;3
"Mariquina";10;2012;0;"DC";.55;"MARIQUINA";2012;1
"Maule";7;2004;1;"PDC";.41;"MAULE";2005;1
"Maule";7;2004;1;"PDC";.41;"MAULE";2006;2
"Maule";7;2004;1;"PDC";.41;"MAULE";2007;3
"Maule";7;2004;1;"PDC";.41;"MAULE";2008;4
"Maule";7;2008;0;"IND";.65;"MAULE";2009;1
"Maule";7;2008;0;"IND";.65;"MAULE";2010;2
"Maule";7;2008;0;"IND";.65;"MAULE";2011;3
"Maule";7;2012;0;"DC";.59;"MAULE";2012;1
"Maullín";10;2004;0;"PDC";.59;"MAULLIN";2008;1
"Maullín";10;2004;0;"PDC";.59;"MAULLIN";2006;2
"Maullín";10;2004;0;"PDC";.59;"MAULLIN";2007;3
"Maullín";10;2004;0;"PDC";.59;"MAULLIN";2005;4
"Maullín";10;2008;0;"DC";.51;"MAULLIN";2009;1
"Maullín";10;2008;0;"DC";.51;"MAULLIN";2010;2
"Maullín";10;2008;0;"DC";.51;"MAULLIN";2011;3
"Maullín";10;2012;0;"DC";.35;"MAULLIN";2012;1
"Mejillones";2;2004;0;"PPD";.56;"MEJILLONES";2006;1
"Mejillones";2;2004;0;"PPD";.56;"MEJILLONES";2005;2
"Mejillones";2;2004;0;"PPD";.56;"MEJILLONES";2008;3
"Mejillones";2;2004;0;"PPD";.56;"MEJILLONES";2007;4
"Mejillones";2;2008;0;"PPD";.48;"MEJILLONES";2009;1
"Mejillones";2;2008;0;"PPD";.48;"MEJILLONES";2010;2
"Mejillones";2;2008;0;"PPD";.48;"MEJILLONES";2011;3
"Mejillones";2;2012;0;"PPD";.52;"MEJILLONES";2012;1
"Melipeuco";9;2004;0;"IND";.61;"MELIPEUCO";2007;1
"Melipeuco";9;2004;0;"IND";.61;"MELIPEUCO";2005;2
"Melipeuco";9;2004;0;"IND";.61;"MELIPEUCO";2006;3
"Melipeuco";9;2004;0;"IND";.61;"MELIPEUCO";2008;4
"Melipeuco";9;2008;0;"UDI";.41;"MELIPEUCO";2009;1
"Melipeuco";9;2008;0;"UDI";.41;"MELIPEUCO";2010;2
"Melipeuco";9;2008;0;"UDI";.41;"MELIPEUCO";2011;3
"Melipeuco";9;2012;0;"IND";.53;"MELIPEUCO";2012;1
"Melipilla";13;2004;0;"UDI";.5;"MELIPILLA";2008;1
"Melipilla";13;2004;0;"UDI";.5;"MELIPILLA";2005;2
"Melipilla";13;2004;0;"UDI";.5;"MELIPILLA";2007;3
"Melipilla";13;2004;0;"UDI";.5;"MELIPILLA";2006;4
"Melipilla";13;2008;0;"PPD";.57;"MELIPILLA";2009;1
"Melipilla";13;2008;0;"PPD";.57;"MELIPILLA";2010;2
"Melipilla";13;2008;0;"PPD";.57;"MELIPILLA";2011;3
"Melipilla";13;2012;0;"PPD";.51;"MELIPILLA";2012;1
"Molina";7;2004;0;"IND";.55;"MOLINA";2005;1
"Molina";7;2004;0;"IND";.55;"MOLINA";2008;2
"Molina";7;2004;0;"IND";.55;"MOLINA";2006;3
"Molina";7;2004;0;"IND";.55;"MOLINA";2007;4
"Molina";7;2008;1;"UDI";.48;"MOLINA";2009;1
"Molina";7;2008;1;"UDI";.48;"MOLINA";2010;2
"Molina";7;2008;1;"UDI";.48;"MOLINA";2011;3
"Molina";7;2012;1;"DC";.6;"MOLINA";2012;1
"Monte Patria";4;2004;0;"PDC";.53;"MONTE PATRIA";2007;1
"Monte Patria";4;2004;0;"PDC";.53;"MONTE PATRIA";2005;2
"Monte Patria";4;2004;0;"PDC";.53;"MONTE PATRIA";2008;3
"Monte Patria";4;2004;0;"PDC";.53;"MONTE PATRIA";2006;4
"Monte Patria";4;2008;0;"DC";.47;"MONTE PATRIA";2009;1
"Monte Patria";4;2008;0;"DC";.47;"MONTE PATRIA";2010;2
"Monte Patria";4;2008;0;"DC";.47;"MONTE PATRIA";2011;3
"Monte Patria";4;2012;0;"DC";.54;"MONTE PATRIA";2012;1
"Mostazal";6;2004;1;"PDC";.37;"MOSTAZAL";2006;1
"Mostazal";6;2004;1;"PDC";.37;"MOSTAZAL";2008;2
"Mostazal";6;2004;1;"PDC";.37;"MOSTAZAL";2005;3
"Mostazal";6;2004;1;"PDC";.37;"MOSTAZAL";2007;4
"Mostazal";6;2008;0;"IND";.49;"MOSTAZAL";2009;1
"Mostazal";6;2008;0;"IND";.49;"MOSTAZAL";2010;2
"Mostazal";6;2008;0;"IND";.49;"MOSTAZAL";2011;3
"Mostazal";6;2012;0;"UDI";.57;"MOSTAZAL";2012;1
"Mulchén";8;2004;0;"UDI";.55;"MULCHEN";2005;1
"Mulchén";8;2004;0;"UDI";.55;"MULCHEN";2008;2
"Mulchén";8;2004;0;"UDI";.55;"MULCHEN";2007;3
"Mulchén";8;2004;0;"UDI";.55;"MULCHEN";2006;4
"Mulchén";8;2008;0;"UDI";.43;"MULCHEN";2009;1
"Mulchén";8;2008;0;"UDI";.43;"MULCHEN";2010;2
"Mulchén";8;2008;0;"UDI";.43;"MULCHEN";2011;3
"Mulchén";8;2012;0;"DC";.51;"MULCHEN";2012;1
"Nacimiento";8;2004;0;"PS";.65;"NACIMIENTO";2005;1
"Nacimiento";8;2004;0;"PS";.65;"NACIMIENTO";2006;2
"Nacimiento";8;2004;0;"PS";.65;"NACIMIENTO";2008;3
"Nacimiento";8;2004;0;"PS";.65;"NACIMIENTO";2007;4
"Nacimiento";8;2008;0;"PS";.56;"NACIMIENTO";2009;1
"Nacimiento";8;2008;0;"PS";.56;"NACIMIENTO";2010;2
"Nacimiento";8;2008;0;"PS";.56;"NACIMIENTO";2011;3
"Nacimiento";8;2012;0;"PPD";.51;"NACIMIENTO";2012;1
"Nancagua";6;2004;0;"PPD";.51;"NANCAGUA";2006;1
"Nancagua";6;2004;0;"PPD";.51;"NANCAGUA";2005;2
"Nancagua";6;2004;0;"PPD";.51;"NANCAGUA";2008;3
"Nancagua";6;2004;0;"PPD";.51;"NANCAGUA";2007;4
"Nancagua";6;2008;0;"PPD";.32;"NANCAGUA";2009;1
"Nancagua";6;2008;0;"PPD";.32;"NANCAGUA";2010;2
"Nancagua";6;2008;0;"PPD";.32;"NANCAGUA";2011;3
"Nancagua";6;2012;0;"IND";.52;"NANCAGUA";2012;1
"Natales";12;2004;0;"IND";.66;"NATALES";2008;1
"Natales";12;2004;0;"IND";.66;"NATALES";2007;2
"Natales";12;2004;0;"IND";.66;"NATALES";2005;3
"Natales";12;2004;0;"IND";.66;"NATALES";2006;4
"Natales";12;2008;0;"UDI";.46;"NATALES";2009;1
"Natales";12;2008;0;"UDI";.46;"NATALES";2010;2
"Natales";12;2008;0;"UDI";.46;"NATALES";2011;3
"Natales";12;2012;0;"UDI";.7;"NATALES";2012;1
"Navarino-Cabo de Hornos";12;2004;0;"PRSD";.59;"NAVARINO-CABO DE HORNOS";2005;1
"Navarino-Cabo de Hornos";12;2004;0;"PRSD";.59;"NAVARINO-CABO DE HORNOS";2007;2
"Navarino-Cabo de Hornos";12;2004;0;"PRSD";.59;"NAVARINO-CABO DE HORNOS";2008;3
"Navarino-Cabo de Hornos";12;2004;0;"PRSD";.59;"NAVARINO-CABO DE HORNOS";2006;4
"Navarino-Cabo de Hornos";12;2008;0;"PRSD";.33;"NAVARINO-CABO DE HORNOS";2009;1
"Navarino-Cabo de Hornos";12;2008;0;"PRSD";.33;"NAVARINO-CABO DE HORNOS";2010;2
"Navarino-Cabo de Hornos";12;2008;0;"PRSD";.33;"NAVARINO-CABO DE HORNOS";2011;3
"Navarino-Cabo de Hornos";12;2012;1;"IND";.38;"NAVARINO-CABO DE HORNOS";2012;1
"Navidad";6;2004;0;"PPD";.63;"NAVIDAD";2005;1
"Navidad";6;2004;0;"PPD";.63;"NAVIDAD";2008;2
"Navidad";6;2004;0;"PPD";.63;"NAVIDAD";2007;3
"Navidad";6;2004;0;"PPD";.63;"NAVIDAD";2006;4
"Navidad";6;2008;0;"PPD";.6;"NAVIDAD";2009;1
"Navidad";6;2008;0;"PPD";.6;"NAVIDAD";2010;2
"Navidad";6;2008;0;"PPD";.6;"NAVIDAD";2011;3
"Navidad";6;2012;0;"IND";.5;"NAVIDAD";2012;1
"Negrete";8;2004;0;"PS";.67;"NEGRETE";2005;1
"Negrete";8;2004;0;"PS";.67;"NEGRETE";2008;2
"Negrete";8;2004;0;"PS";.67;"NEGRETE";2006;3
"Negrete";8;2004;0;"PS";.67;"NEGRETE";2007;4
"Negrete";8;2008;0;"PS";.49;"NEGRETE";2009;1
"Negrete";8;2008;0;"PS";.49;"NEGRETE";2010;2
"Negrete";8;2008;0;"PS";.49;"NEGRETE";2011;3
"Negrete";8;2012;0;"IND";.54;"NEGRETE";2012;1
"Ninhue";8;2004;0;"IND";.35;"NINHUE";2005;1
"Ninhue";8;2004;0;"IND";.35;"NINHUE";2008;2
"Ninhue";8;2004;0;"IND";.35;"NINHUE";2007;3
"Ninhue";8;2004;0;"IND";.35;"NINHUE";2006;4
"Ninhue";8;2008;0;"DC";.51;"NINHUE";2009;1
"Ninhue";8;2008;0;"DC";.51;"NINHUE";2010;2
"Ninhue";8;2008;0;"DC";.51;"NINHUE";2011;3
"Ninhue";8;2012;1;"RN";.53;"NINHUE";2012;1
"Nogales";5;2004;0;"PDC";.44;"NOGALES";2005;1
"Nogales";5;2004;0;"PDC";.44;"NOGALES";2007;2
"Nogales";5;2004;0;"PDC";.44;"NOGALES";2006;3
"Nogales";5;2004;0;"PDC";.44;"NOGALES";2008;4
"Nogales";5;2008;0;"DC";.75;"NOGALES";2009;1
"Nogales";5;2008;0;"DC";.75;"NOGALES";2010;2
"Nogales";5;2008;0;"DC";.75;"NOGALES";2011;3
"Nogales";5;2012;0;"DC";.6;"NOGALES";2012;1
"Nueva Imperial";9;2004;0;"PDC";.5;"NUEVA IMPERIAL";2008;1
"Nueva Imperial";9;2004;0;"PDC";.5;"NUEVA IMPERIAL";2005;2
"Nueva Imperial";9;2004;0;"PDC";.5;"NUEVA IMPERIAL";2007;3
"Nueva Imperial";9;2004;0;"PDC";.5;"NUEVA IMPERIAL";2006;4
"Nueva Imperial";9;2008;0;"DC";.46;"NUEVA IMPERIAL";2009;1
"Nueva Imperial";9;2008;0;"DC";.46;"NUEVA IMPERIAL";2010;2
"Nueva Imperial";9;2008;0;"DC";.46;"NUEVA IMPERIAL";2011;3
"Nueva Imperial";9;2012;0;"DC";.5;"NUEVA IMPERIAL";2012;1
"O'Higgins";11;2004;0;"PDC";.7;"O'HIGGINS";2005;1
"O'Higgins";11;2004;0;"PDC";.7;"O'HIGGINS";2007;2
"O'Higgins";11;2004;0;"PDC";.7;"O'HIGGINS";2006;3
"O'Higgins";11;2004;0;"PDC";.7;"O'HIGGINS";2008;4
"O'Higgins";11;2008;0;"DC";.49;"O'HIGGINS";2009;1
"O'Higgins";11;2008;0;"DC";.49;"O'HIGGINS";2010;2
"O'Higgins";11;2008;0;"DC";.49;"O'HIGGINS";2011;3
"O'Higgins";11;2012;0;"IND";.32;"O'HIGGINS";2012;1
"Olivar";6;2004;1;"IND";.52;"OLIVAR";2007;1
"Olivar";6;2004;1;"IND";.52;"OLIVAR";2005;2
"Olivar";6;2004;1;"IND";.52;"OLIVAR";2006;3
"Olivar";6;2004;1;"IND";.52;"OLIVAR";2008;4
"Olivar";6;2008;0;"IND";.52;"OLIVAR";2009;1
"Olivar";6;2008;0;"IND";.52;"OLIVAR";2010;2
"Olivar";6;2008;0;"IND";.52;"OLIVAR";2011;3
"Olivar";6;2012;1;"IND";.45;"OLIVAR";2012;1
"Ollagüe";2;2004;0;"UDI";.49;"OLLAGUE";2005;1
"Ollagüe";2;2004;0;"UDI";.49;"OLLAGUE";2006;2
"Ollagüe";2;2004;0;"UDI";.49;"OLLAGUE";2007;3
"Ollagüe";2;2004;0;"UDI";.49;"OLLAGUE";2008;4
"Ollagüe";2;2008;0;"PPD";.53;"OLLAGUE";2009;1
"Ollagüe";2;2008;0;"PPD";.53;"OLLAGUE";2010;2
"Ollagüe";2;2008;0;"PPD";.53;"OLLAGUE";2011;3
"Ollagüe";2;2012;0;"UDI";.62;"OLLAGUE";2012;1
"Olmué";5;2004;0;"IND";.47;"OLMUE";2005;1
"Olmué";5;2004;0;"IND";.47;"OLMUE";2007;2
"Olmué";5;2004;0;"IND";.47;"OLMUE";2008;3
"Olmué";5;2004;0;"IND";.47;"OLMUE";2006;4
"Olmué";5;2008;0;"DC";.65;"OLMUE";2009;1
"Olmué";5;2008;0;"DC";.65;"OLMUE";2010;2
"Olmué";5;2008;0;"DC";.65;"OLMUE";2011;3
"Olmué";5;2012;1;"IND";.53;"OLMUE";2012;1
"Osorno";10;2004;0;"PDC";.34;"OSORNO";2005;1
"Osorno";10;2004;0;"PDC";.34;"OSORNO";2006;2
"Osorno";10;2004;0;"PDC";.34;"OSORNO";2007;3
"Osorno";10;2004;0;"PDC";.34;"OSORNO";2008;4
"Osorno";10;2008;0;"DC";.49;"OSORNO";2009;1
"Osorno";10;2008;0;"DC";.49;"OSORNO";2010;2
"Osorno";10;2008;0;"DC";.49;"OSORNO";2011;3
"Osorno";10;2012;0;"DC";.6;"OSORNO";2012;1
"Ovalle";4;2004;1;"IND";.47;"OVALLE";2006;1
"Ovalle";4;2004;1;"IND";.47;"OVALLE";2005;2
"Ovalle";4;2004;1;"IND";.47;"OVALLE";2007;3
"Ovalle";4;2004;1;"IND";.47;"OVALLE";2008;4
"Ovalle";4;2008;1;"PPD";.37;"OVALLE";2009;1
"Ovalle";4;2008;1;"PPD";.37;"OVALLE";2010;2
"Ovalle";4;2008;1;"PPD";.37;"OVALLE";2011;3
"Ovalle";4;2012;0;"IND";.41;"OVALLE";2012;1
"Padre Hurtado";13;2004;0;"PS";.5;"PADRE HURTADO";2007;1
"Padre Hurtado";13;2004;0;"PS";.5;"PADRE HURTADO";2008;2
"Padre Hurtado";13;2004;0;"PS";.5;"PADRE HURTADO";2006;3
"Padre Hurtado";13;2004;0;"PS";.5;"PADRE HURTADO";2005;4
"Padre Hurtado";13;2008;0;"RN";.53;"PADRE HURTADO";2009;1
"Padre Hurtado";13;2008;0;"RN";.53;"PADRE HURTADO";2010;2
"Padre Hurtado";13;2008;0;"RN";.53;"PADRE HURTADO";2011;3
"Padre Hurtado";13;2012;0;"RN";.76;"PADRE HURTADO";2012;1
"Padre las Casas";9;2004;1;"RN";.46;"PADRE LAS CASAS";2008;1
"Padre las Casas";9;2004;1;"RN";.46;"PADRE LAS CASAS";2007;2
"Padre las Casas";9;2004;1;"RN";.46;"PADRE LAS CASAS";2006;3
"Padre las Casas";9;2004;1;"RN";.46;"PADRE LAS CASAS";2005;4
"Padre las Casas";9;2008;0;"RN";.38;"PADRE LAS CASAS";2009;1
"Padre las Casas";9;2008;0;"RN";.38;"PADRE LAS CASAS";2010;2
"Padre las Casas";9;2008;0;"RN";.38;"PADRE LAS CASAS";2011;3
"Padre las Casas";9;2012;0;"RN";.48;"PADRE LAS CASAS";2012;1
"Paihuano";4;2004;0;"PPD";.61;"PAIHUANO";2005;1
"Paihuano";4;2004;0;"PPD";.61;"PAIHUANO";2007;2
"Paihuano";4;2004;0;"PPD";.61;"PAIHUANO";2006;3
"Paihuano";4;2004;0;"PPD";.61;"PAIHUANO";2008;4
"Paihuano";4;2008;0;"PPD";.52;"PAIHUANO";2009;1
"Paihuano";4;2008;0;"PPD";.52;"PAIHUANO";2010;2
"Paihuano";4;2008;0;"PPD";.52;"PAIHUANO";2011;3
"Paihuano";4;2012;0;"PPD";.57;"PAIHUANO";2012;1
"Paillaco";10;2004;0;"IND";.41;"PAILLACO";2007;1
"Paillaco";10;2004;0;"IND";.41;"PAILLACO";2008;2
"Paillaco";10;2004;0;"IND";.41;"PAILLACO";2006;3
"Paillaco";10;2004;0;"IND";.41;"PAILLACO";2005;4
"Paillaco";10;2008;1;"PS";.44;"PAILLACO";2009;1
"Paillaco";10;2008;1;"PS";.44;"PAILLACO";2010;2
"Paillaco";10;2008;1;"PS";.44;"PAILLACO";2011;3
"Paillaco";10;2012;1;"PS";.53;"PAILLACO";2012;1
"Paine";13;2004;0;"PDC";.58;"PAINE";2008;1
"Paine";13;2004;0;"PDC";.58;"PAINE";2005;2
"Paine";13;2004;0;"PDC";.58;"PAINE";2007;3
"Paine";13;2004;0;"PDC";.58;"PAINE";2006;4
"Paine";13;2008;0;"RN";.53;"PAINE";2009;1
"Paine";13;2008;0;"RN";.53;"PAINE";2010;2
"Paine";13;2008;0;"RN";.53;"PAINE";2011;3
"Paine";13;2012;0;"RN";.62;"PAINE";2012;1
"Palena";10;2004;0;"PDC";.46;"PALENA";2008;1
"Palena";10;2004;0;"PDC";.46;"PALENA";2007;2
"Palena";10;2004;0;"PDC";.46;"PALENA";2006;3
"Palena";10;2004;0;"PDC";.46;"PALENA";2005;4
"Palena";10;2008;0;"RN";.46;"PALENA";2009;1
"Palena";10;2008;0;"RN";.46;"PALENA";2010;2
"Palena";10;2008;0;"RN";.46;"PALENA";2011;3
"Palena";10;2012;0;"RN";.54;"PALENA";2012;1
"Palmilla";6;2004;0;"PPD";.58;"PALMILLA";2006;1
"Palmilla";6;2004;0;"PPD";.58;"PALMILLA";2007;2
"Palmilla";6;2004;0;"PPD";.58;"PALMILLA";2005;3
"Palmilla";6;2004;0;"PPD";.58;"PALMILLA";2008;4
"Palmilla";6;2008;0;"PPD";.53;"PALMILLA";2009;1
"Palmilla";6;2008;0;"PPD";.53;"PALMILLA";2010;2
"Palmilla";6;2008;0;"PPD";.53;"PALMILLA";2011;3
"Palmilla";6;2012;1;"DC";.49;"PALMILLA";2012;1
"Panguipulli";10;2004;0;"PS";.52;"PANGUIPULLI";2008;1
"Panguipulli";10;2004;0;"PS";.52;"PANGUIPULLI";2007;2
"Panguipulli";10;2004;0;"PS";.52;"PANGUIPULLI";2006;3
"Panguipulli";10;2004;0;"PS";.52;"PANGUIPULLI";2005;4
"Panguipulli";10;2008;0;"IND";.36;"PANGUIPULLI";2009;1
"Panguipulli";10;2008;0;"IND";.36;"PANGUIPULLI";2010;2
"Panguipulli";10;2008;0;"IND";.36;"PANGUIPULLI";2011;3
"Panguipulli";10;2012;0;"RN";.46;"PANGUIPULLI";2012;1
"Panquehue";5;2004;0;"PDC";.62;"PANQUEHUE";2007;1
"Panquehue";5;2004;0;"PDC";.62;"PANQUEHUE";2005;2
"Panquehue";5;2004;0;"PDC";.62;"PANQUEHUE";2006;3
"Panquehue";5;2004;0;"PDC";.62;"PANQUEHUE";2008;4
"Panquehue";5;2008;0;"UDI";.47;"PANQUEHUE";2009;1
"Panquehue";5;2008;0;"UDI";.47;"PANQUEHUE";2010;2
"Panquehue";5;2008;0;"UDI";.47;"PANQUEHUE";2011;3
"Panquehue";5;2012;0;"UDI";.5;"PANQUEHUE";2012;1
"Papudo";5;2004;1;"RN";.6;"PAPUDO";2008;1
"Papudo";5;2004;1;"RN";.6;"PAPUDO";2005;2
"Papudo";5;2004;1;"RN";.6;"PAPUDO";2006;3
"Papudo";5;2004;1;"RN";.6;"PAPUDO";2007;4
"Papudo";5;2008;1;"RN";.68;"PAPUDO";2009;1
"Papudo";5;2008;1;"RN";.68;"PAPUDO";2010;2
"Papudo";5;2008;1;"RN";.68;"PAPUDO";2011;3
"Papudo";5;2012;1;"RN";.57;"PAPUDO";2012;1
"Paredones";6;2004;0;"PPD";.61;"PAREDONES";2008;1
"Paredones";6;2004;0;"PPD";.61;"PAREDONES";2007;2
"Paredones";6;2004;0;"PPD";.61;"PAREDONES";2006;3
"Paredones";6;2004;0;"PPD";.61;"PAREDONES";2005;4
"Paredones";6;2008;0;"PPD";.65;"PAREDONES";2009;1
"Paredones";6;2008;0;"PPD";.65;"PAREDONES";2010;2
"Paredones";6;2008;0;"PPD";.65;"PAREDONES";2011;3
"Paredones";6;2012;0;"PPD";.52;"PAREDONES";2012;1
"Parral";7;2004;0;"PDC";.49;"PARRAL";2008;1
"Parral";7;2004;0;"PDC";.49;"PARRAL";2005;2
"Parral";7;2004;0;"PDC";.49;"PARRAL";2006;3
"Parral";7;2004;0;"PDC";.49;"PARRAL";2007;4
"Parral";7;2008;0;"DC";.57;"PARRAL";2009;1
"Parral";7;2008;0;"DC";.57;"PARRAL";2010;2
"Parral";7;2008;0;"DC";.57;"PARRAL";2011;3
"Parral";7;2012;1;"UDI";.54;"PARRAL";2012;1
"Pedro Aguirre Cerda";13;2004;0;"PPD";.34;"PEDRO AGUIRRE CERDA";2007;1
"Pedro Aguirre Cerda";13;2004;0;"PPD";.34;"PEDRO AGUIRRE CERDA";2006;2
"Pedro Aguirre Cerda";13;2004;0;"PPD";.34;"PEDRO AGUIRRE CERDA";2005;3
"Pedro Aguirre Cerda";13;2004;0;"PPD";.34;"PEDRO AGUIRRE CERDA";2008;4
"Pedro Aguirre Cerda";13;2008;1;"PCCh";.53;"PEDRO AGUIRRE CERDA";2009;1
"Pedro Aguirre Cerda";13;2008;1;"PCCh";.53;"PEDRO AGUIRRE CERDA";2010;2
"Pedro Aguirre Cerda";13;2008;1;"PCCh";.53;"PEDRO AGUIRRE CERDA";2011;3
"Pedro Aguirre Cerda";13;2012;1;"PCCH";.48;"PEDRO AGUIRRE CERDA";2012;1
"Pelarco";7;2004;0;"IND";.36;"PELARCO";2006;1
"Pelarco";7;2004;0;"IND";.36;"PELARCO";2008;2
"Pelarco";7;2004;0;"IND";.36;"PELARCO";2005;3
"Pelarco";7;2004;0;"IND";.36;"PELARCO";2007;4
"Pelarco";7;2008;0;"IND";.51;"PELARCO";2009;1
"Pelarco";7;2008;0;"IND";.51;"PELARCO";2010;2
"Pelarco";7;2008;0;"IND";.51;"PELARCO";2011;3
"Pelarco";7;2012;0;"UDI";.51;"PELARCO";2012;1
"Pelluhue";7;2004;1;"RN";.44;"PELLUHUE";2008;1
"Pelluhue";7;2004;1;"RN";.44;"PELLUHUE";2007;2
"Pelluhue";7;2004;1;"RN";.44;"PELLUHUE";2005;3
"Pelluhue";7;2004;1;"RN";.44;"PELLUHUE";2006;4
"Pelluhue";7;2008;1;"RN";.41;"PELLUHUE";2009;1
"Pelluhue";7;2008;1;"RN";.41;"PELLUHUE";2010;2
"Pelluhue";7;2008;1;"RN";.41;"PELLUHUE";2011;3
"Pelluhue";7;2012;0;"IND";.64;"PELLUHUE";2012;1
"Pemuco";8;2004;0;"IND";.53;"PEMUCO";2006;1
"Pemuco";8;2004;0;"IND";.53;"PEMUCO";2005;2
"Pemuco";8;2004;0;"IND";.53;"PEMUCO";2007;3
"Pemuco";8;2004;0;"IND";.53;"PEMUCO";2008;4
"Pemuco";8;2008;0;"DC";.55;"PEMUCO";2009;1
"Pemuco";8;2008;0;"DC";.55;"PEMUCO";2010;2
"Pemuco";8;2008;0;"DC";.55;"PEMUCO";2011;3
"Pemuco";8;2012;1;"IND";.45;"PEMUCO";2012;1
"Pencahue";7;2004;0;"PDC";.46;"PENCAHUE";2008;1
"Pencahue";7;2004;0;"PDC";.46;"PENCAHUE";2007;2
"Pencahue";7;2004;0;"PDC";.46;"PENCAHUE";2006;3
"Pencahue";7;2004;0;"PDC";.46;"PENCAHUE";2005;4
"Pencahue";7;2008;1;"RN";.51;"PENCAHUE";2009;1
"Pencahue";7;2008;1;"RN";.51;"PENCAHUE";2010;2
"Pencahue";7;2008;1;"RN";.51;"PENCAHUE";2011;3
"Pencahue";7;2012;1;"RN";.47;"PENCAHUE";2012;1
"Penco";8;2004;0;"IND";.5;"PENCO";2008;1
"Penco";8;2004;0;"IND";.5;"PENCO";2005;2
"Penco";8;2004;0;"IND";.5;"PENCO";2007;3
"Penco";8;2004;0;"IND";.5;"PENCO";2006;4
"Penco";8;2008;0;"IND";.38;"PENCO";2009;1
"Penco";8;2008;0;"IND";.38;"PENCO";2010;2
"Penco";8;2008;0;"IND";.38;"PENCO";2011;3
"Penco";8;2012;0;"DC";.42;"PENCO";2012;1
"Peralillo";6;2004;0;"PPD";.4;"PERALILLO";2008;1
"Peralillo";6;2004;0;"PPD";.4;"PERALILLO";2005;2
"Peralillo";6;2004;0;"PPD";.4;"PERALILLO";2007;3
"Peralillo";6;2004;0;"PPD";.4;"PERALILLO";2006;4
"Peralillo";6;2008;0;"IND";.52;"PERALILLO";2009;1
"Peralillo";6;2008;0;"IND";.52;"PERALILLO";2010;2
"Peralillo";6;2008;0;"IND";.52;"PERALILLO";2011;3
